price,address,property_type,bedrooms,bathrooms,size_square_meters,latitude,longitude,borough,Price_per_square_meter
850000.0,"Carvell House, Aerodrome Road, Colindale, London NW9 5WZ",Apartment,3.0,3.0,134.0,51.59524615,-0.2411263368387119,Barnet,6343.2835820895525
850000.0,"Windsor Avenue, Edgware",Semi-Detached,5.0,3.0,192.0,51.6229303,-0.273,Barnet,4427.083333333333
850000.0,"Beaufort Square, Colindale, London, NW9",Flat,3.0,2.0,109.0,51.5957574,-0.2394692,Barnet,7798.165137614679
850000.0,"Finchley, London, N3",Terraced,3.0,1.0,100.0,51.5973246,-0.1805587,Barnet,8500.0
850000.0,"High Road, Whetstone, N20",Flat,3.0,2.0,87.0,51.6226864,-0.1765291,Barnet,9770.114942528737
850000.0,"Southfields, Hendon, NW4",Link Detached House,4.0,1.0,145.0,51.5946507,-0.2314898,Barnet,5862.068965517241
845000.0,"Church Close, Edgware",Semi-Detached,5.0,3.0,156.0,51.6143944,-0.2622883,Barnet,5416.666666666667
825000.0,"Ashcombe Gardens, Edgware",Semi-Detached,4.0,2.0,142.0,51.6202243,-0.2799686,Barnet,5809.859154929577
825000.0,"Ashcombe Gardens, Edgware, HA8",Semi-Detached,4.0,2.0,141.0,51.6202243,-0.2799686,Barnet,5851.063829787234
825000.0,"Victoria Road, London",Terraced,4.0,1.0,164.0,51.54754415,0.1598273472808563,Barnet,5030.487804878048
800000.0,"Park Road, High Barnet",Detached,3.0,1.0,119.0,51.6530755,-0.1971574,Barnet,6722.689075630252
800000.0,"Squires Lane, Finchley, N3",End of Terrace,4.0,2.0,165.0,51.6015967,-0.1784185,Barnet,4848.484848484848
800000.0,"Minerva Way, High Barnet, Barnet, EN5",House,4.0,2.0,144.0,51.6454475,-0.2001286,Barnet,5555.555555555556
800000.0,"The Penthouse, Whetstone, N20",Penthouse,2.0,2.0,98.0,51.6301897,-0.174814,Barnet,8163.265306122449
800000.0,"New Barnet, London, EN5",Semi-Detached,4.0,2.0,149.0,51.6497449,-0.1751403,Barnet,5369.127516778523
800000.0,"Longfield Avenue, Mill Hill, London, NW7",Bungalow,3.0,2.0,150.0,51.605467,-0.2370141,Barnet,5333.333333333333
800000.0,"Friern Barnet, London, N11",Detached,4.0,2.0,106.0,51.6128792,-0.1585948,Barnet,7547.169811320755
800000.0,"Grahame Park Way, Colindale, London, NW9",Penthouse,3.0,3.0,131.0,51.5967938,-0.245345,Barnet,6106.8702290076335
799950.0,"Holders Hill Gardens, Hendon, London",Flat,3.0,2.0,147.0,51.5955435,-0.2106589,Barnet,5441.836734693878
1299999.0,"Priestlands Park Road, Sidcup, Kent, DA15",Detached,5.0,3.0,295.0,51.4288751,0.0961915,Bexley,4406.776271186441
1000000.0,"Acacia Way, Sidcup, Kent, DA15",Detached,4.0,3.0,174.0,51.442451,0.0996282,Bexley,5747.126436781609
950000.0,"Old Forge Way, Sidcup, DA14",Semi-Detached,4.0,2.0,148.0,51.4241145,0.1092938,Bexley,6418.918918918919
925000.0,"Upton Road South, Bexley, DA5 1QU",Detached,4.0,2.0,156.0,51.4447321,0.1422726,Bexley,5929.48717948718
900000.0,"Rennets Close, London, SE9",Detached,4.0,1.0,189.0,51.4528791,0.0859041,Bexley,4761.9047619047615
875000.0,"Longmead Drive, Sidcup, Kent, DA14",Semi-Detached,4.0,2.0,187.0,51.4345444,0.1230886,Bexley,4679.144385026738
850000.0,"Halfway Street, Sidcup DA15",Semi-Detached,4.0,1.0,187.0,51.4362639,0.0947781,Bexley,4545.454545454545
800000.0,"Bond Close, Welling",Detached,4.0,2.0,151.0,51.4680423,0.0892994,Bexley,5298.013245033113
735000.0,"St. Johns Road, Sidcup, Kent, DA14",Semi-Detached,3.0,3.0,61.0,51.4287396,0.1084755,Bexley,12049.180327868851
725000.0,"Telford Road, London, SE9",Semi-Detached,5.0,3.0,144.0,51.6149114,-0.1281847,Bexley,5034.722222222223
900000.0,"Rennets Close, London, SE9",Detached,4.0,1.0,189.0,51.4528791,0.0859041,Bexley,4761.9047619047615
675000.0,"Albany Close, Bexley, DA5 3ES",Semi-Detached Bungalow,4.0,1.0,127.0,51.4431101,0.1212524,Bexley,5314.96062992126
650000.0,"Durham Road, Sidcup, Kent, DA14",Semi-Detached,3.0,1.0,109.0,51.422159,0.1084596,Bexley,5963.302752293578
650000.0,"Chastilian Road, Dartford",Semi-Detached,5.0,2.0,113.0,51.4430536,0.1889514,Bexley,5752.212389380531
650000.0,"Cleveland Road, Welling, Kent, DA16 3JP",Semi-Detached,4.0,2.0,151.0,51.4657968,0.0984748,Bexley,4304.635761589404
650000.0,"Manor Road, Crayford, Kent",Semi-Detached,5.0,1.0,184.0,51.455782,0.1726692,Bexley,3532.608695652174
580000.0,"Coniston Road, Bexleyheath, Kent, DA7",Semi-Detached,4.0,2.0,137.0,51.4685838,0.1616558,Bexley,4233.576642335766
395000.0,"Bradenham Avenue, Welling, Kent, DA16",Semi-Detached,2.0,1.0,71.0,51.4583871,0.1037389,Bexley,5563.380281690141
550000.0,"Arcadian Avenue, Bexley, DA5 1JW",Semi-Detached,3.0,1.0,93.0,51.4476825,0.1308661,Bexley,5913.978494623656
550000.0,"Greenhaven Drive, Thamesmead, SE28 8FR",Detached,3.0,2.0,107.0,51.5090589,0.1148178,Bexley,5140.186915887851
550000.0,"Oaklands Road, Bexleyheath",House,3.0,1.0,109.0,51.4549492,0.1394843,Bexley,5045.871559633028
550000.0,"Richmer Road, Erith, DA8 2HN",End of Terrace,4.0,3.0,117.0,51.4728662,0.187536,Bexley,4700.854700854701
535000.0,"Tavistock Road, Welling",Semi-Detached,3.0,2.0,128.0,51.4702847,0.1181534,Bexley,4179.6875
525000.0,"Erith Road, Bexleyheath",Semi-Detached,3.0,1.0,115.0,51.4850749,0.1559284,Bexley,4565.217391304348
395000.0,"Bradenham Avenue, Welling, Kent, DA16",Semi-Detached,2.0,1.0,71.0,51.4583871,0.1037389,Bexley,5563.380281690141
525000.0,"Eltham, London",Semi-Detached,3.0,1.0,105.0,51.4505687,0.0541253,Bexley,5000.0
525000.0,"Woolbrook Road, Crayford, Dartford, Kent, DA1",Semi-Detached,4.0,3.0,109.0,51.4451714,0.1757134,Bexley,4816.51376146789
525000.0,"Eardley Road, Belvedere",House,3.0,2.0,119.0,51.4849119,0.1503908,Bexley,4411.764705882353
525000.0,"Waltham Close, Dartford",Semi-Detached,4.0,1.0,91.0,51.4481991,0.1885067,Bexley,5769.2307692307695
525000.0,"Sandy Road, Erith",House,3.0,2.0,128.0,51.4818007,0.164932,Bexley,4101.5625
515000.0,"Wyncham Avenue, Sidcup, DA15 8ER",House,3.0,1.0,75.0,51.4407718,0.091881,Bexley,6866.666666666667
495000.0,"Mount Culver Avenue, Sidcup, Kent, DA14",Terraced,4.0,1.0,131.0,51.4164658,0.125936,Bexley,3778.625954198473
475000.0,"Ivedon Road, Welling, Kent, DA16",Semi-Detached,3.0,1.0,71.0,51.4659789,0.1186153,Bexley,6690.140845070423
465000.0,"Woolwich Road, Bexleyheath, DA7 4HT",Semi-Detached,3.0,1.0,93.0,51.4813589,0.1226046,Bexley,5000.0
465000.0,"Bexley Lane, Dartford, DA1",Terraced,3.0,1.0,120.0,51.4369564,0.1795363,Bexley,3875.0
450000.0,"Downbank Avenue, Bexleyheath",House,3.0,1.0,72.0,51.4670751,0.1706752,Bexley,6250.0
450000.0,"Iron Mill Place, Crayford, Dartford",Semi-Detached,4.0,1.0,117.0,51.4546453,0.1829272,Bexley,3846.153846153846
450000.0,"Swanley Road, Welling, Kent, DA16",Semi-Detached,3.0,1.0,81.0,51.4684513,0.1199322,Bexley,5555.555555555556
450000.0,"Crowden Way, London",House,3.0,1.0,108.0,51.5055532,0.1225043,Bexley,4166.666666666667
450000.0,"Tyrrell Avenue, Welling, DA16 2BU",Terraced,3.0,2.0,678.0,51.4521238,0.1075924,Bexley,663.7168141592921
385000.0,"Royal Oak Road, Bexleyheath, Kent, DA6",End of Terrace,2.0,2.0,71.0,51.4557288,0.1424704,Bexley,5422.5352112676055
440000.0,"Salmon Road, Belvedere",House,3.0,1.0,97.0,51.4825588,0.1513752,Bexley,4536.082474226804
440000.0,"ABBEY ROAD, BELVEDERE, DA17 5DF ** VIDEO & 3D FLOORPLAN AVAILABLE **",House,3.0,1.0,102.0,51.4903255,0.1372444,Bexley,4313.725490196079
425000.0,"Alcock Crescent, Crayford, Dartford",House,3.0,2.0,132.0,51.4509492,0.1900774,Bexley,3219.696969696969
385000.0,"Royal Oak Road, Bexleyheath, Kent, DA6",End of Terrace,2.0,2.0,71.0,51.4557288,0.1424704,Bexley,5422.5352112676055
425000.0,"Exmouth Road, Welling, Kent, DA16 1EB",Semi-Detached,2.0,1.0,97.0,51.4734255,0.1156295,Bexley,4381.443298969072
400000.0,"The Crescent, Sidcup, Kent, DA14",Apartment,2.0,1.0,58.0,51.4258935,0.0960184,Bexley,6896.551724137931
400000.0,"Taunton Close, Bexleyheath",House,3.0,1.0,84.0,51.4629717,0.1705789,Bexley,4761.9047619047615
400000.0,"Cheviot Close, Bexleyheath",Semi-Detached,2.0,1.0,89.0,51.4669521,0.1741599,Bexley,4494.38202247191
395000.0,"Bradenham Avenue, Welling, Kent, DA16",Semi-Detached,2.0,1.0,71.0,51.4583871,0.1037389,Bexley,5563.380281690141
385000.0,"Royal Oak Road, Bexleyheath, Kent, DA6",End of Terrace,2.0,2.0,71.0,51.4557288,0.1424704,Bexley,5422.5352112676055
375000.0,"Crayford Way, Crayford, Kent",Terraced,2.0,1.0,70.0,51.4516394,0.1787319,Bexley,5357.142857142857
475000.0,"Ivedon Road, Welling, Kent, DA16",Semi-Detached,3.0,1.0,71.0,51.4659789,0.1186153,Bexley,6690.140845070423
375000.0,"Kirkland Close, Sidcup, DA15 8TP",Terraced,2.0,1.0,66.0,51.4494747,0.0887458,Bexley,5681.818181818182
350000.0,COMPTON PLACE DA8 1RY,House,4.0,1.0,86.0,51.4767791,0.1816521,Bexley,4069.767441860465
385000.0,"Royal Oak Road, Bexleyheath, Kent, DA6",End of Terrace,2.0,2.0,71.0,51.4557288,0.1424704,Bexley,5422.5352112676055
315000.0,"Penhill Road, Bexley, DA5 3EN",Maisonette,2.0,1.0,45.0,51.4476609,0.1187711,Bexley,7000.0
725000.0,"Telford Road, London, SE9",Semi-Detached,5.0,3.0,144.0,51.6149114,-0.1281847,Bexley,5034.722222222223
300000.0,"Woodfall Drive, Crayford, Kent",Terraced,2.0,1.0,47.0,51.4557247,0.1790963,Bexley,6382.978723404255
290000.0,"Mera Drive, Bexleyheath, Kent, DA7 4JN",Maisonette,2.0,1.0,52.0,51.4583574,0.1500353,Bexley,5576.923076923077
285000.0,"Fox Hollow Drive, Bexleyheath",Flat,2.0,1.0,54.0,51.4633519,0.1264023,Bexley,5277.777777777777
265000.0,"Station Road, Sidcup, DA15 7DY",Flat,1.0,1.0,51.0,51.4308994,0.1021733,Bexley,5196.078431372549
265000.0,"Nickelby Close, Thamesmead, London, SE28",Terraced,1.0,1.0,41.0,51.5098444,0.1187506,Bexley,6463.414634146341
255000.0,"Sidcup High Street, Sidcup, DA14 6EP",Flat,1.0,1.0,49.0,51.42543595,0.1041749473712029,Bexley,5204.081632653061
250000.0,"Bexley Road, Kent",Flat,2.0,1.0,48.0,51.4737457,0.1628416591772152,Bexley,5208.333333333333
240000.0,"Hatherley Road, Sidcup, DA14 4AT",Flat,1.0,1.0,44.0,51.4326089,0.1044431,Bexley,5454.545454545455
240000.0,"Hawthorn Place, Erith, Kent, DA8",Maisonette,2.0,1.0,60.0,51.4832718,0.1658599,Bexley,4000.0
240000.0,FRANCIS COURT DA8 1DQ,Flat,2.0,1.0,65.0,51.7435493,-1.2017373881604607,Bexley,3692.307692307693
230000.0,"Sidcup High Street, Sidcup, DA14 6EP",Flat,1.0,1.0,42.0,51.42543595,0.1041749473712029,Bexley,5476.190476190476
5000000.0,"Manor House Drive, London, NW6",Detached,6.0,6.0,479.0,51.5424426,-0.2158384,Brent,10438.413361169103
4750000.0,"Brondesbury Park, London, NW6",House,6.0,6.0,436.0,51.5405138,-0.2103359,Brent,10894.495412844037
4500000.0,"Kingswood Avenue, London, NW6",House,5.0,2.0,260.0,51.3914378,-0.112818,Brent,17307.69230769231
3750000.0,"Wotton Road, London, NW2",Penthouse,5.0,5.0,531.0,51.5598682,-0.2245401,Brent,7062.146892655367
3750000.0,"Harvist Road, London, NW6",House,5.0,4.0,280.0,51.5335,-0.2110071,Brent,13392.857142857143
3650000.0,"Manor House Drive, Brondesbury Park, NW6",House,6.0,4.0,322.0,51.5424426,-0.2158384,Brent,11335.403726708077
3500000.0,"Brondesbury Park, London",Semi-Detached,5.0,3.0,462.0,51.5405138,-0.2103359,Brent,7575.757575757576
3450000.0,"Alexander Avenue, Willesden Green, NW10",House,9.0,6.0,608.0,51.5421302,-0.2297282,Brent,5674.3421052631575
3250000.0,"Harvist Road, Queens Park",House,5.0,5.0,283.0,51.5333046,-0.2099468,Brent,11484.098939929328
3250000.0,"Milverton Road, London, NW6",Detached,6.0,4.0,320.0,51.543395,-0.2207447,Brent,10156.25
3000000.0,"Dartmouth Road, London, NW2",Detached,12.0,6.0,489.0,51.4390158,-0.0539784,Brent,6134.969325153375
3000000.0,"Sidmouth Road, Willesden, London, NW2",House,7.0,4.0,360.0,51.542864,-0.2252552,Brent,8333.333333333334
3000000.0,"Alexander Avenue, Willesden Green, London, NW10",Detached,6.0,4.0,372.0,51.5421302,-0.2297282,Brent,8064.516129032258
2999950.0,"The Avenue, Brondesbury Park NW6",Semi-Detached,7.0,4.0,336.0,51.5401536,-0.2125369,Brent,8928.422619047618
2850000.0,"Montrose Avenue, London, NW6",House,4.0,3.0,218.0,51.5987262,-0.2611732,Brent,13073.394495412844
2600000.0,"Creighton Road, London, NW6",House,5.0,3.0,212.0,51.6051575,-0.0736967,Brent,12264.150943396226
2350000.0,"Brooksville Avenue, London, NW6",Terraced,4.0,2.0,165.0,51.5378907,-0.2086484,Brent,14242.424242424242
2250000.0,"Blenheim Gardens, London, NW2",House,6.0,2.0,271.0,51.5520148,-0.221032,Brent,8302.583025830258
1999950.0,"Dobree Avenue, London, NW10",Detached,4.0,3.0,226.0,51.5429204,-0.2293119,Brent,8849.336283185841
1999950.0,"Honiton Road, London, NW6",House,4.0,2.0,148.0,51.5741789,0.175196,Brent,13513.175675675677
1995000.0,"Dyne Road, London, NW6",House,5.0,4.0,203.0,51.5436315,-0.204064,Brent,9827.586206896553
1950000.0,"Brondesbury Park, London, NW2",House,6.0,3.0,346.0,51.5405138,-0.2103359,Brent,5635.838150289017
1925000.0,"Heathfield Park, Willesden Green, London, NW2",Semi-Detached,6.0,3.0,280.0,51.5470552,-0.2243121,Brent,6875.0
1899950.0,"Henson Avenue, London, NW2",House,5.0,3.0,279.0,51.5541802,-0.2258898,Brent,6809.856630824373
1850000.0,"Streatley Road, London, NW6",House,4.0,3.0,203.0,51.5421268,-0.2014616,Brent,9113.300492610835
1800000.0,"Lushington Road, London",House,5.0,3.0,266.0,51.5348564,-0.2339491,Brent,6766.917293233083
1799950.0,"Chelmsford Square, London, NW10",Semi-Detached,4.0,2.0,201.0,51.5387928,-0.2257605,Brent,8954.97512437811
1799950.0,"Alexander Avenue, Willesden, NW10",Detached,5.0,2.0,290.0,51.5421302,-0.2297282,Brent,6206.724137931034
1799950.0,"Harvist Road, London, NW6",End of Terrace,4.0,2.0,162.0,51.5335,-0.2110071,Brent,11110.802469135802
1750000.0,"Spezia Road, London",House,5.0,3.0,206.0,51.53483,-0.2390533,Brent,8495.14563106796
1700000.0,"Tennyson Road, London",House,3.0,2.0,141.0,51.5647432,-0.0125421,Brent,12056.737588652482
1650000.0,"Melrose Avenue, NW2",Semi-Detached,4.0,2.0,181.0,51.5533285,-0.2276922,Brent,9116.022099447511
1600000.0,"Haycroft Gardens, London, NW10",Semi-Detached,5.0,3.0,199.0,51.5380811,-0.2356856,Brent,8040.201005025126
1600000.0,"Wotton Road, Cricklewood, London",Apartment,2.0,2.0,388.0,51.5598682,-0.2245401,Brent,4123.711340206186
1600000.0,"College Road, London NW10",Terraced,4.0,2.0,161.0,51.5322727,-0.2255505,Brent,9937.888198757764
1550000.0,"Kingsley Road, London, NW6",House,5.0,2.0,154.0,51.4706429,-0.3550571,Brent,10064.935064935064
1500000.0,"Preston Road, Wembley, HA9",Terraced,6.0,3.0,287.0,51.5722732,-0.2958081,Brent,5226.480836236934
1500000.0,"Chambers Lane, London, NW10",Semi-Detached,5.0,2.0,215.0,51.5456025,-0.2302998,Brent,6976.744186046512
1499950.0,"St Hilda's Close, London, NW6",House,4.0,2.0,197.0,51.5407986,-0.2151774,Brent,7613.959390862944
1449950.0,"Kenilworth Road, London, NW6",House,4.0,1.0,143.0,51.627634,-0.2670838,Brent,10139.510489510489
1395000.0,"Harvist Road, Queens Park, London",Terraced,3.0,3.0,174.0,51.5333046,-0.2099468,Brent,8017.241379310345
1350000.0,"James Avenue, Willesden, NW2",Terraced,4.0,2.0,167.0,51.5534668,-0.2234917,Brent,8083.832335329342
450000.0,"Inman Road, Harlesden, London",Flat,2.0,1.0,69.0,51.5417602,-0.2533787,Brent,6521.739130434783
1350000.0,"Bathurst Gardens, London, NW10",House,5.0,2.0,188.0,51.5334345,-0.2335717,Brent,7180.851063829788
1350000.0,"Mapesbury Road, London, NW2",Flat,4.0,2.0,135.0,51.5469864,-0.2105892,Brent,10000.0
1250000.0,"Harvist Road, London",Flat,3.0,3.0,126.0,51.5335,-0.2110071,Brent,9920.63492063492
1250000.0,"Acton Lane, London, NW10",Terraced,4.0,2.0,197.0,51.5059778,-0.2679476,Brent,6345.177664974619
1250000.0,"Pember Road, London, NW10",Semi-Detached,3.0,2.0,130.0,51.5295406,-0.2178727,Brent,9615.384615384615
1250000.0,"Empire Way, Wembley Park, Wembley, HA9",Flat,3.0,2.0,118.0,51.5618406,-0.2832251,Brent,10593.22033898305
1200000.0,"Victoria Mews, London, NW6",House,4.0,2.0,126.0,51.5392647,-0.1975724,Brent,9523.809523809525
1200000.0,"Ellesmere Road, London, NW10",Terraced,4.0,2.0,159.0,51.5264208,-0.3568873,Brent,7547.169811320755
1200000.0,"Balmoral Road, London, NW2 5BT",Terraced,5.0,3.0,167.0,51.5481476,0.0356594,Brent,7185.62874251497
1199999.0,"Sudbury Court Drive, Harrow",Detached,4.0,2.0,182.0,51.5616994,-0.3312663,Brent,6593.4010989010985
1150000.0,"Park Avenue North, NW10",House,4.0,3.0,198.0,51.5535709,-0.2299714,Brent,5808.080808080808
1150000.0,"Cambridge Avenue, Kilburn, London, NW6",Flat,3.0,2.0,129.0,51.5363547,-0.1922969862815858,Brent,8914.728682170542
1150000.0,"Willesden Green, Willesden Green, London, NW2",Terraced,4.0,2.0,141.0,51.5453674,-0.240253364721182,Brent,8156.0283687943265
1100000.0,"Preston Hill, Preston, Harrow, HA3",Detached,5.0,2.0,173.0,51.5820222,-0.2886087,Brent,6358.381502890174
1100000.0,"Gladstone Park Gardens, London",Semi-Detached,5.0,4.0,176.0,51.5618367,-0.2276813,Brent,6250.0
1100000.0,"Dollis Hill Lane, London, NW2",Semi-Detached,6.0,2.0,213.0,51.5604514,-0.235665,Brent,5164.319248826291
1100000.0,"Chambers Lane, London, NW10",House,3.0,2.0,163.0,51.5456025,-0.2302998,Brent,6748.466257668712
1100000.0,"Preston Road, Wembley Park, Wembley, HA9",Semi-Detached,4.0,1.0,166.0,51.5636774,-0.2788171,Brent,6626.506024096386
1075000.0,"Salusbury Road, Queen's Park, London, NW6",Flat,3.0,1.0,99.0,51.5333514,-0.2037961,Brent,10858.58585858586
1000000.0,"Oakington Avenue, HA9, Wembley Park, Wembley, HA9",Detached,5.0,3.0,157.0,51.5635969,-0.2868989,Brent,6369.426751592357
1000000.0,"Glynfield Road, London",Terraced,5.0,3.0,172.0,51.5415783,-0.2514928,Brent,5813.953488372093
1000000.0,"Olive Road, London, NW2",Terraced,6.0,3.0,208.0,51.4987614,-0.303506,Brent,4807.692307692308
1000000.0,"Harrow, London, HA3",Semi-Detached,8.0,4.0,187.0,51.59682715,-0.3373046180437286,Brent,5347.593582887701
1000000.0,"Peter Avenue, Willesden Green, London, NW10",End of Terrace,4.0,2.0,131.0,51.5437445,-0.2317777,Brent,7633.587786259542
1000000.0,"Park Avenue North, London, NW10",Semi-Detached,4.0,2.0,165.0,51.5516841,-0.2289038,Brent,6060.606060606061
999950.0,"All Souls Avenue, London, NW10",House,3.0,1.0,127.0,51.5334248,-0.2337886,Brent,7873.622047244095
999950.0,"Helena Road, London, NW10",Detached,4.0,2.0,185.0,51.5236123,-0.3028268,Brent,5405.135135135135
995950.0,"Brondesbury Park, Brondesbury Park, London, NW2",Flat,3.0,2.0,129.0,51.5405138,-0.2103359,Brent,7720.542635658915
995000.0,"Harvist Road, London, NW6",Apartment,3.0,2.0,93.0,51.5335,-0.2110071,Brent,10698.924731182797
975000.0,"Heathfield Park, Willesden Green, London, NW2",Flat,3.0,2.0,114.0,51.5470552,-0.2243121,Brent,8552.631578947368
975000.0,"East Lane, HA9, Wembley, HA9",Semi-Detached,5.0,3.0,177.0,51.5615476,-0.2920076,Brent,5508.474576271186
975000.0,"Brondesbury Road, Queens Park, London, NW6",Apartment,2.0,2.0,89.0,51.5333046,-0.2099468,Brent,10955.056179775282
975000.0,"Crediton Road, London",Apartment,2.0,1.0,101.0,51.5369432,-0.2196678,Brent,9653.465346534653
975000.0,"Chatsworth Road, London, NW2",Flat,3.0,1.0,121.0,51.5517549,-0.0438955,Brent,8057.851239669421
955000.0,"Ellesmere Road, London, NW10",House,3.0,2.0,127.0,51.5264208,-0.3568873,Brent,7519.685039370079
950000.0,"Sudbury Court Road, Harrow HA1",Detached,5.0,5.0,224.0,51.5631325,-0.3251296,Brent,4241.071428571428
950000.0,"Napier Road, London",Terraced,4.0,2.0,148.0,51.3972292,0.0248154,Brent,6418.918918918919
935000.0,"Fleetwood Road, Dollis Hill, NW10",House,3.0,1.0,123.0,51.5536686,-0.2337007,Brent,7601.626016260163
925000.0,"Leghorn Road, Harlesden, London, NW10",Semi-Detached,5.0,2.0,139.0,51.5354844,-0.2414122,Brent,6654.676258992806
925000.0,"Villiers Road, London, NW2",House,4.0,3.0,153.0,51.4030509,-0.2944643,Brent,6045.751633986928
925000.0,"Wendover Road, Harlesden, London, NW10",Semi-Detached,5.0,2.0,125.0,51.5349153,-0.2461205,Brent,7400.0
900000.0,"West Ella Road, London",Terraced,6.0,5.0,211.0,51.5421975,-0.2539034,Brent,4265.402843601896
900000.0,"West Ella Road, Harlesden, London, NW10",Terraced,6.0,4.0,205.0,51.5421975,-0.2539034,Brent,4390.243902439024
899950.0,"Sidmouth Road, Willesden ",Apartment,4.0,1.0,118.0,51.542864,-0.2252552,Brent,7626.694915254237
885000.0,"Balmoral Road, Willesden Green, NW2",Terraced,5.0,2.0,154.0,51.5491076,-0.2284609895981085,Brent,5746.753246753247
875000.0,"Holland Road, London, NW10",Flat,3.0,1.0,87.0,51.5043026,-0.2159903,Brent,10057.471264367816
875000.0,"Riffel Road, London, NW2",House,3.0,1.0,105.0,51.5510617,-0.2251045,Brent,8333.333333333334
850000.0,"Clifton Avenue, Wembley, HA9",House,4.0,2.0,161.0,51.5510776,-0.2863657,Brent,5279.503105590062
850000.0,"Sellons Avenue, London, NW10",House,4.0,2.0,165.0,51.5393663,-0.243627,Brent,5151.515151515152
850000.0,"Dewsbury Road, London, NW10",House,3.0,1.0,117.0,51.6041769,0.2234587,Brent,7264.957264957265
849950.0,"Elms Lane, Wembley, HA0",House,4.0,5.0,202.0,51.5578084,-0.3222447,Brent,4207.6732673267325
840000.0,"Kilburn high road, Kilburn, London, NW6",Flat,3.0,2.0,80.0,51.5377475,-0.1913533,Brent,10500.0
825000.0,"Albert Road, Queen's Park, London, NW6",Flat,2.0,2.0,84.0,51.5340029,-0.201403,Brent,9821.42857142857
825000.0,"Mora Road, Cricklewood NW2",Terraced,3.0,2.0,146.0,51.5591023,-0.2208252,Brent,5650.684931506849
825000.0,"Keslake Road, London, NW6",Flat,2.0,2.0,97.0,51.5342497,-0.2152247,Brent,8505.154639175258
815000.0,"Brondesbury Park, NW6",Apartment,3.0,1.0,94.0,51.5401536,-0.2125369,Brent,8670.212765957447
800000.0,"Beechcroft Gardens, Wembley",Semi-Detached Bungalow,4.0,2.0,152.0,51.5620481,-0.2885664,Brent,5263.1578947368425
800000.0,"Wembley, HA0",Apartment,3.0,1.0,100.0,51.5501504,-0.298414238873129,Brent,8000.0
800000.0,"Fleetwood Road, Dollis Hill, London, NW10",Semi-Detached,3.0,1.0,98.0,51.5536686,-0.2337007,Brent,8163.265306122449
800000.0,"Villiers Road, London, NW2",House,4.0,2.0,160.0,51.4030509,-0.2944643,Brent,5000.0
800000.0,"Manor Farm Road, Alperton, Wembley, HA0",End of Terrace,3.0,2.0,156.0,51.5404167,-0.3025227,Brent,5128.205128205128
799950.0,"Harlesden Road, London, NW10",House,3.0,1.0,110.0,51.5441629,-0.2358059,Brent,7272.272727272727
799950.0,"Fleetwood Road, London, NW10",Semi-Detached,3.0,1.0,122.0,51.5536686,-0.2337007,Brent,6556.9672131147545
799950.0,"Harlesden Road, London NW10",Detached,3.0,2.0,151.0,51.53888310000001,-0.2544932093709247,Brent,5297.682119205298
785000.0,Wembley,Apartment,3.0,3.0,101.0,51.55606945,-0.2796033937940144,Brent,7772.277227722772
779950.0,"Buchanan Gardens, London, NW10",Flat,2.0,1.0,81.0,51.5342595,-0.2300258,Brent,9629.012345679012
775000.0,"Streatley Road, London, NW6",Flat,2.0,1.0,90.0,51.5421268,-0.2014616,Brent,8611.111111111111
775000.0,"NORTH END ROAD, HA9, Wembley Park, HA9",Flat,3.0,2.0,95.0,51.560766,-0.2730859,Brent,8157.894736842105
775000.0,"St James Gardens, Alperton, Wembley, HA0",Semi-Detached,4.0,2.0,170.0,51.5426424,-0.2988264,Brent,4558.823529411765
